lat,lng,label,status,lith,b_age,t_age,unit_name,map_source
32.47166440967095,-83.74458719705582,0,OK,sedimentary,66.0,56.0,Paleocene sedimentary,7
31.759084448360337,-83.08472019740921,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
34.96038228450623,-85.44562292572901,0,OK,sedimentary,358.9,323.2,Mississippian sedimentary,7
34.72043499396636,-83.78026138412476,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
30.941308685396084,-83.34467359670411,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
32.285357919240504,-84.38914895290598,0,OK,"sand, chalk, mud",74.975,71.0833,Late Cretaceous sedimentary,7
33.76373703481492,-82.31551741859546,0,OK,sedimentary,541.0,485.4,Cambrian sedimentary,7
32.059060899501645,-83.53206454089619,0,OK,Major:{limestone},31.9667,26.41,Suwannee Limestone and its residuum,133
33.823130745282626,-83.62454694927534,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
30.934328300899352,-84.41403136423277,0,OK,"Major:{dolostone,sand,clay}",17.6463,17.0875,Hawthorn Formation,133
31.89858742143325,-83.04251770664943,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
33.68453179327274,-83.51806068694937,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
33.263142088515494,-83.34672994470914,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
34.2453470512171,-82.83743675029785,0,OK,intrusive igneous rocks,443.8,358.9,Paleozoic intrusive rocks,154
31.24991284407922,-83.45660462601046,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
32.69909758534354,-83.10945357559721,0,OK,Major:{clay},35.46,34.68,Twiggs Clay,133
32.811022366180865,-84.2699282205948,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
32.145150762946194,-83.7165948158137,0,OK,Major:{limestone},31.9667,26.41,Suwannee Limestone and its residuum,133
33.48699246913834,-84.41930610675745,0,OK,plutonic: undivided granitic rocks,358.9,298.9,Mississippian-Pennsylvanian plutonic: undivided granitic rocks,7
34.3798207152661,-83.67945472271883,0,OK,sedimentary,1000.0,485.4,Neoproterozoic-Cambrian sedimentary,7
32.821055474003984,-83.41552070778098,0,OK,"sand, chalk, mud",74.975,71.0833,Late Cretaceous sedimentary,7
33.016145088790594,-82.2372268933677,0,OK,"Major:{sandstone,claystone}",17.6463,13.82,Neogene undifferentiated,133
33.52283804189397,-84.19926651745315,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
30.926243386689716,-81.8454941910205,0,OK,Major:{fine alluvium},2.588,0.0,Stream alluvium,133
33.491802775414044,-82.95804723609398,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
32.415115552456555,-82.48905529245947,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
31.957522416745558,-81.32249395601265,0,OK,Major:{fine alluvium},2.588,0.0117,Pamlico shoreline complex - marsh and lagoonal facies,133
32.878629669221766,-84.99819726322549,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
31.55261763136391,-82.27255999756449,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
31.157247717963124,-83.29750437913407,0,OK,"Major:{dolostone,sand,clay}",17.6463,17.0875,Hawthorn Formation,133
32.48999043753775,-81.76077071487474,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
30.697657706378795,-82.15699186970727,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
