lat,lng,site_name,dev_stat,label,status,lith,unit_name,map_source,n_mrds_records,age_span,b_age,t_age,age_mid,lith_metamorphic,lith_plutonic,lith_volcanic,lith_sedimentary,lith_unconsolidated,lith_schist,lith_gneiss,lith_quartz,lith_mafic,lith_felsic
34.27543,-84.32601,Sandow Mine,Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.52542,-83.9668,Findley Mine,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.77654,-82.57296,Chambers Mine,Past Producer,1,OK,volcanic: felsic rocks,Cambrian volcanic: felsic rocks,7,1,55.60000000000002,541.0,485.4,513.2,0,0,1,0,0,0,0,0,0,1
34.45373,-84.04711,Gold Hill Mine,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.26323,-84.32601,Richards Mine,Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.52072,-83.9402,Beers Mine,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.64592,-84.33601,Unknown,Past Producer,1,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.74182,-84.41662,White Path,Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,4,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.66682,-84.36522,Cartecay Mine (Lucky Eight),Past Producer,1,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.84872,-84.07351,No Name,Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.92092,-84.03741,Mauney Prospect,Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.93622,-84.08601,Martin Mining Property,Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,3,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.05983,-84.64572,Payne/Kendrick/Randall/House,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,2,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.07373,-84.61102,Cox,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.01954,-84.30821,Seven Branch,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,2,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.03623,-84.19161,John Creek Placer,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.05843,-84.38602,Green Placer/Mcclure/Nunnaly,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,2,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.02514,-84.37352,Mcclure No.2,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.06683,-84.44432,Van Prospect,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.02514,-84.32912,Fuller Prospect,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.20433,-84.48322,Davis Mine (Owl Hollow),Past Producer,1,OK,sedimentary,Neoproterozoic sedimentary,7,2,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.42093,-84.19711,Scott (Old Steele),Past Producer,1,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.35573,-84.16931,Looper,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,5,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12933,-84.18601,Faver Mine,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.19183,-84.05821,Young Deer Creek,Past Producer,1,OK,paragneiss; paragneiss/metavolcanic gneiss,Mesoproterozoic crystalline metamorphic rocks,154,1,600.0,1600.0,1000.0,1300.0,1,0,1,0,0,0,1,0,0,0
33.64044,-84.76993,No Name,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.75344,-84.88553,Pine Mt. Mine,Past Producer,1,OK,plutonic: undivided granitic rocks,Devonian plutonic: undivided granitic rocks,7,1,60.30000000000001,419.2,358.9,389.04999999999995,0,1,0,0,0,0,0,0,0,1
33.70014,-84.87773,"No Name, Lot 77 2nd Dist.",Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.75014,-84.93603,Chambers Mine,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.70954,-85.28184,Hollins (Royal) Mine,Past Producer,1,OK,sedimentary rocks,Paleozoic sedimentary rocks,154,1,289.098,541.0,251.902,396.451,0,0,0,1,0,0,0,0,0,0
33.70014,-84.96663,J.L.Davis Property,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.73344,-84.96663,Hixon,Past Producer,1,OK,sedimentary rocks,Paleozoic sedimentary rocks,154,2,289.098,541.0,251.902,396.451,0,0,0,1,0,0,0,0,0,0
34.24453,-84.13321,Sawnee Mt.,Past Producer,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.05426,-84.12029,Collins,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.19623,-84.52352,J. C. Casteel Prospect,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.27903,-84.39072,Frank Burt Prospect,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
33.97324,-84.70023,W. H. Hadaway Prospect,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.66342,-83.736,Thompson Vein,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,2,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.56572,-83.9138,Cora Lee Prospect,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.70482,-83.7332,Conley Vein,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.29703,-84.29741,Cox Prospect,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.67512,-83.7485,Yonah Vein Lot 92,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.3384,-83.83269,O'Shields,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.34793,-83.8285,Merk,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.68092,-83.738,Reynolds Vein,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.57072,-83.9121,Cavender Creek Prospect,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.07091,-84.6484,Hamilton,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.01977,-84.30875,Mason (Gold),Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12812,-84.6696,W.M. Going,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12248,-84.65782,Stansill,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.01609,-84.18436,Mcclure,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.37125,-84.14535,Mcguire,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.73097,-84.96215,Hart,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.00024,-84.87661,Michigan Au Mining Company,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.03047,-84.85204,Russell,Prospect,1,OK,sedimentary,Silurian-Devonian sedimentary,7,1,84.90000000000003,443.8,358.9,401.35,0,0,0,1,0,0,0,0,0,0
34.13107,-84.58927,W. Poor's,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.11477,-84.63201,Tripp,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.18553,-84.56169,Sixes Mine,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.18625,-84.55299,Coggins,Prospect,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.00648,-84.87213,Hodges,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.00542,-84.86349,Hobbs,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.34668,-84.17444,Barrett Au,Prospect,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.09703,-84.66102,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.11873,-84.67303,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.92041,-83.19818,H.W. Bartley Property,Occurrence,1,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.10433,-84.65932,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.10153,-84.67213,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.09873,-84.71353,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12653,-84.66633,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.52482,-83.9888,Bowen Lot,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.11953,-84.67683,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12263,-84.66823,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12263,-84.66963,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.12263,-84.66683,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.11793,-84.68413,Unnamed Gold Mine,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.11733,-84.68633,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.76204,-85.16744,Crew Prospect,Occurrence,1,OK,sedimentary rocks,Paleozoic sedimentary rocks,154,1,289.098,541.0,251.902,396.451,0,0,0,1,0,0,0,0,0,0
33.82594,-85.09024,McBrayer's Property,Occurrence,1,OK,sedimentary rocks,Paleozoic sedimentary rocks,154,1,289.098,541.0,251.902,396.451,0,0,0,1,0,0,0,0,0,0
34.10823,-84.65802,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.70012,-83.7685,Henderson Property,Occurrence,1,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.10983,-84.65662,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.09933,-84.71183,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.98091,-83.9257,Horse Vein,Occurrence,1,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.12263,-84.66553,Unnamed Gold Deposit,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.66682,-83.7499,White County Occurrences,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.75012,-83.49989,Habersham County Occurrences,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.75594,-85.09524,J.W. Thomason's Property,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.68398,-84.88982,Keaten-Thomas Prospect,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
33.75014,-84.94993,A. C. Watkins Prospect,Occurrence,1,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
34.81872,-83.30208,Henckel Mine,Unknown,1,OK,"Major:{biotite gneiss}, Minor:{amphibolite,mica schist}","Tallulah Falls Formation, gneiss and schist",133,1,459.0,1000.0,541.0,770.5,1,0,0,0,0,1,1,0,1,0
33.14783078846276,-82.19310116910482,,,0,OK,Major:{sand},Irwinton Sand,133,1,0.11699999999999733,34.992,34.875,34.933499999999995,0,0,0,0,1,0,0,0,0,0
32.38907819584911,-83.90358525117453,,,0,OK,sedimentary,Paleocene sedimentary,7,1,10.0,66.0,56.0,61.0,0,0,0,1,0,0,0,0,0,0
34.257995093456564,-84.45696015948138,,,0,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
34.439920245678046,-83.03983469755062,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.28094384103872,-84.7277808519374,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
33.306442311452656,-83.24516306195275,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
33.18659990357585,-84.8786945600844,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.37718903845151,-84.8352772711167,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
31.85351575061372,-82.68805101197411,,,0,OK,sedimentary,Quaternary sedimentary,7,1,2.588,2.588,0.0,1.294,0,0,0,1,0,0,0,0,0,0
33.10675306355987,-84.34828069545945,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
34.31235869473354,-85.40026366991606,,,0,OK,"Major:{sandstone,shale}",Red Mountain Formation,133,1,14.5,440.8,426.3,433.55,0,0,0,1,0,0,0,0,0,0
32.79468112749214,-82.9928045738628,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
33.21348087356604,-84.41106709315967,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
31.27803790043021,-83.44780407491913,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
34.517081304284524,-85.18711315175904,,,0,OK,"Major:{sandstone,shale,conglomerate}",Pennsylvanian undifferentiated,133,1,24.30000000000001,323.2,298.9,311.04999999999995,0,0,0,1,0,0,0,0,0,0
31.240540375866,-82.16846638521376,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
34.4650017007335,-84.54882530947704,,,0,OK,sedimentary,Neoproterozoic sedimentary,7,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
33.90071467568913,-84.6837249515081,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
31.47571514519357,-84.10483612012357,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.82624375284979,-81.810171068325,,,0,OK,Major:{fine alluvium},Wicomico Shoreline Complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
31.499125846362364,-82.49870328913205,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.42421705052852,-83.31791953433695,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.09669723301567,-83.17094420055967,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
31.40504504752747,-82.55391447761944,,,0,OK,sedimentary,Pliocene sedimentary,7,1,2.745,5.333,2.588,3.9605,0,0,0,1,0,0,0,0,0,0
32.31591668346225,-83.0029266416565,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.95148347768163,-85.014236996269,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
30.9163848477558,-83.73391205322044,,,0,OK,"Major:{clay,sand,gravel}",Miccosukee Formation,133,1,0.4293999999999998,2.1586,1.7292,1.9439,0,0,0,0,1,0,0,0,0,0
34.15066758359199,-84.11223615444736,,,0,OK,sedimentary,Neoproterozoic-Cambrian sedimentary,7,1,514.6,1000.0,485.4,742.7,0,0,0,1,0,0,0,0,0,0
31.633323879651435,-81.57018243766603,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
32.908327016207856,-83.80006090948777,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
32.91001678913635,-81.69062930774022,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
33.15614838652498,-83.4972728140455,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
31.14081417835737,-84.96057542569496,,,0,OK,"sandstone, clay, chalk, limestone,",Late Eocene sedimentary,7,1,0.6499999999999986,37.8,37.15,37.474999999999994,0,0,0,1,1,0,0,0,0,0
31.76039370361275,-83.31539947959989,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.03074438155692,-84.36728169661697,,,0,OK,Major:{limestone},Ocala Limestone,133,1,2.145000000000003,36.045,33.9,34.9725,0,0,0,1,0,0,0,0,0,0
34.63869400743409,-84.45451846295785,,,0,OK,sedimentary rocks,Neoproterozoic sedimentary rocks,154,1,459.0,1000.0,541.0,770.5,0,0,0,1,0,0,0,0,0,0
32.73970010482302,-84.34212818140273,,,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,Paleozoic crystalline metamorphic rocks,154,1,289.098,541.0,251.902,396.451,1,0,1,0,0,0,1,0,0,1
33.25335547581661,-83.85780242829472,,,0,OK,volcanic: interlayered sedimentary and volcanic rocks,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7,1,514.6,1000.0,485.4,742.7,0,0,1,1,0,0,0,0,0,0
32.017809091226404,-82.18633725846115,,,0,OK,"Major:{sand,gravel}",Pleistocene-Pliocene sands and gravels,133,1,5.3213,5.333,0.0117,2.6723500000000002,0,0,0,0,1,0,0,0,0,0
32.694300350016064,-82.41734415043351,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
31.724508241087243,-82.99803426536707,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
31.95353408601211,-83.46769199613146,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,1.1174999999999997,17.6463,16.5288,17.08755,0,0,0,1,0,0,0,0,0,0
32.460151240333175,-81.65899476998723,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,0.5588000000000015,17.6463,17.0875,17.3669,0,0,0,1,0,0,0,0,0,0
32.706171262936024,-81.5567294073286,,,0,OK,"Major:{sandstone,claystone}",Neogene undifferentiated,133,1,3.8263,17.6463,13.82,15.73315,0,0,0,1,0,0,0,0,0,0
34.92840779210971,-84.20890289835228,,,0,OK,sedimentary,Cambrian-Ordovician sedimentary,7,1,97.19999999999999,541.0,443.8,492.4,0,0,0,1,0,0,0,0,0,0
32.62371610818293,-83.72252445389395,,,0,OK,"sand, chalk, mud",Late Cretaceous sedimentary,7,1,3.8917,74.975,71.0833,73.02914999999999,0,0,0,0,1,0,0,0,0,0
31.05209276456262,-81.79296341693112,,,0,OK,Major:{fine alluvium},Pamlico shoreline complex - marsh and lagoonal facies,133,1,2.5763000000000003,2.588,0.0117,1.29985,0,0,0,0,1,0,0,0,0,0
31.98303498716157,-80.9984742135722,,,0,OK,Major:{fine alluvium},Holocene Shoreline Complex - marsh and lagoonal facies,133,1,0.0117,0.0117,0.0,0.00585,0,0,0,0,1,0,0,0,0,0
33.688606570066284,-82.2523840285985,,,0,OK,mudstone-carbonate-sandstone-conglomerate,Paleozoic sedimentary and volcanic rocks,154,1,55.60000000000002,541.0,485.4,513.2,0,0,0,1,0,0,0,0,0,0
